"Postaja","Glob_sevanje_max","Glob_sevanje_mean","Hitrost_vetra_max","Hitrost_vetra_mean","Hitrost_vetra_min","Sunki_vetra_max","Sunki_vetra_mean","Sunki_vetra_min","Padavine_mean","Padavine_sum","Pritisk_max","Pritisk_mean","Pritisk_min","Vlaga_max","Vlaga_mean","Vlaga_min","Temperatura_Krvavec_max","Temperatura_Krvavec_mean","Temperatura_Krvavec_min","Temperatura_lokacija_max","Temperatura_lokacija_mean","Temperatura_lokacija_min","O3","Mesec","Predviden_O3"
"2278","Ljubljana",70,13.875,1.4,0.9625,0.3,3,2.275,1,1.3125,10.2,979.2,978.6625,978.4,94.3,93.025,91,7.6,6.5375,5.9,15.1,14.7875,14.6,86.35,"6",88.6166666666667
"77","Koper",123,16.625,3.2,1.9875,0.6,8.7,3.8625,1.4,0.475,3.2,1008.6,1006.8375,1006.2,86.7,83.05,78,-3.2,-4.4125,-4.9,9.3,8.775,8.1,98.85,"3",98.4
"1972","Ljubljana",32,4.125,1.4,0.9625,0.5,2.9,2,1,0,0,983.2,981.2625,980.1,88.8,84.3875,73.7,-1.8,-3.0375,-3.9,4.8,2.6625,1.7,62.85,"2",70.65
"849","Koper",304,77.75,2,1.275,0.6,5,2.8,1.6,0.1125,3.3,1014.5,1014.2375,1013.9,85.5,75.9875,66.6,9.7,9.1875,8.9,24.4,21.575,19.8,124.65,"6",121.55
"2341","Ljubljana",411,89,0.8,0.475,0.1,2.2,1.3,0.7,0,0,989.5,989.2,988.9,91.2,86.675,78.1,16.5,13.65,11.4,17.4,15.6,14.2,105.4,"8",92.1666666666667
"919","Koper",0,0,2.3,1.5875,1.1,4.7,3.15,1.9,0.1375,1,1007.9,1006.85,1005.8,95.1,90.5,81.6,-3.9,-4.8625,-6.7,7.7,7.3875,7,72.05,"1",56.2666666666667
"398","Koper",7,0.875,2.3,1.1375,0.4,4.1,2.3125,1,0.5375,4.3,1011.4,1010.9125,1010.5,92.2,87.8875,85.1,-0.6,-1.3875,-2.5,10.4,9.4,8.3,71.25,"2",72.3
"1300","Ljubljana",7,0.875,1.6,1.05,0.6,2.7,2.225,1.4,0,1.1,981.5,980.0875,978.4,80.4,79.3625,77.5,-4,-5.475,-6.7,0.7,0.1125,-0.4,32.9,"2",63.95
"219","Koper",354.9,67.7125,4.9,2.1125,0.8,8.7,4.3375,1.7,0.2875,5.6,1014.4,1013.5,1012.9,73.9,68.35,51.7,10.4,9.1,8.1,24.4,21.575,20,139.85,"8",120.25
"759","Koper",165,22.75,2.6,1.6875,0.8,4.9,3.175,2,0,0,1021.2,1020.1375,1019.7,56.7,48.9875,42.2,-5,-5.8375,-6.5,7,5.7125,3.8,89.1,"3",86.4333333333333
"818","Koper",469,101.625,2.7,1.9625,1.3,4.3,3.525,2.7,0,0,1025.7,1025.0375,1024.4,64.8,56.9375,35.7,5.6,4.4875,3.8,22.7,18,15.8,117.75,"5",128.466666666667
"199","Koper",410,85,2.2,1.9,1.3,3.5,3.0625,2.5,0,0,1017.2,1016.9375,1016.6,71.3,65.7,49.6,21.3,17.8375,16.8,29.2,24.5125,22.9,203.8,"8",180.45
"271","Koper",153,21.125,3.1,2.425,1.6,4.4,3.85,3.3,0,0,1015.8,1014.5125,1013.8,70.3,66.8875,64,5.6,3.4375,1.9,12,9.9125,8.9,85.65,"10",72.9
"2018","Ljubljana",363,77,1,0.5625,0.3,2.9,2.0375,1.3,0,0,989.7,989.4625,989.2,81.1,74.7625,68.5,6.8,5.15,4.5,10.8,9.2,7.6,134,"4",115.233333333333
"1680","Ljubljana",75,19,1.1,0.675,0.3,2.5,2.0125,1.3,0,0,982,981.4625,981,97.7,96.9,95.6,3.2,2.1125,1.8,8.2,7.975,7.6,74.7,"4",81.9333333333333
"1038","Koper",501,111.25,2.3,1.7,1.3,3.4,2.725,1.9,0,0,1017.5,1017.0875,1016.7,78.1,69.4,53.3,0.9,0.3625,-0.1,14.8,11.0625,8.8,124.15,"5",115.016666666667
"194","Koper",461,94.125,2.8,1.75,0.9,5,3.0375,1.9,0.025,0.2,1016.5,1015.15,1014,81.4,73.0625,46,11.5,9.7625,9.1,25.9,21.25,19.8,112.95,"7",156.65
"430","Koper",201,31.5,2.5,1.925,0.9,3.6,3.0625,1.9,0,0,1013.9,1013.625,1013.3,80,75.7375,70.4,5.7,4.4625,3.3,14.1,11.7375,10.8,116.53,"4",79.565
"1693","Ljubljana",170,35.875,1.2,0.725,0.3,2.5,1.8875,1.3,0,0,976.4,976.0125,975.7,90.7,88.6625,82.3,8.1,5.7625,4.9,14.4,13.05,12.4,74.1,"4",78.0166666666667
"339","Koper",1,0.125,8.5,6.5125,4.7,13.7,11.9875,10.7,0,0.7,1015.3,1012.9125,1011,74.6,73.3125,71.3,0.1,-0.2625,-0.5,13.3,12.8,12.5,91.3,"12",47.4666666666667
"2463","Ljubljana",3,0.375,1.1,0.5875,0.3,2.4,1.45,0.8,0,0,993.5,992.0875,991.1,94.4,91.95,90.5,0.1,-1.5875,-2.5,0.2,-0.9,-1.9,4.85,"12",23.6
"857","Koper",532,106.5,3.6,2.85,2.2,9.3,6.5625,4.1,0.05,0.1,1018.2,1016.4375,1015.2,62.9,54.5375,46.8,4.7,3.1625,2.6,19.5,17.3125,16,110.25,"6",113.166666666667
"1302","Ljubljana",18,2.25,1.4,0.8875,0.5,2.6,1.775,1.3,0,0,974.6,973.7,973.3,95.9,94.35,91.3,-10.7,-10.9875,-11.3,-2.2,-3.0125,-3.6,57.75,"2",43.65
"661","Koper",8,1,1.8,1.225,0.5,3.6,2.55,1.4,0.025,0.2,1015,1014.725,1014.5,95.1,92.25,86.6,5,3.8625,3.1,14.7,14.1,13.5,41.35,"11",47.2333333333333
"1799","Ljubljana",48,12,1.1,0.7625,0.3,2.2,1.7375,1.1,0,0.3,980.2,978.35,977,92.3,91.0375,88.7,8.7,7.5875,6.6,14.6,13.675,13.3,82.7,"8",75.9166666666667
"1792","Ljubljana",396,82.25,0.9,0.5875,0.3,2.1,1.5625,1.1,0,0,980.6,980.375,980.3,95,90.975,83.2,8.8,7.5125,6.9,14.5,12.45,11.2,99.35,"8",73.4
"2152","Ljubljana",5,0.625,0.6,0.4625,0.2,1.7,1.425,0.8,0,0,997.5,996.1375,995,86.6,86.025,85.4,3.1,1.825,1.3,-0.5,-1.0125,-1.2,20.25,"1",29.9
"1834","Ljubljana",225,34.125,4.6,3.5375,2.5,8.5,7.1,5.1,0,0,983.1,982.4875,982.2,84.4,81.45,77.2,9,8.7875,8.5,18.4,17.0625,16.3,80.25,"10",68.8666666666667
"562","Koper",277,59.5,2.1,1.6375,1.2,3.5,2.8,2,0.1,15.1,1013.7,1013.4125,1013.2,91.8,88.0875,79.6,10.5,8.625,8.2,21.9,19.8,18.4,109.75,"8",104.966666666667
"1993","Ljubljana",218,34.625,1,0.6,0.3,2.1,1.6125,1,0,0,986.3,985.175,984.6,90.5,85.85,78.2,-0.1,-1.4375,-2.4,4.2,2.1,0.9,112.2,"3",105.566666666667
"1910","Ljubljana",9,1.125,1.9,1.3875,0.9,3.5,2.6,1.6,0,2.8,987.5,986.8375,986.3,84.7,77.9375,73.3,-0.2,-1.7,-3,5.1,3.9,2.4,37.55,"12",47.75
"1411","Ljubljana",487,124,0.8,0.525,0.2,2.2,1.35,0.8,0,0,983.1,982.825,982.3,86.8,80.3,67.2,18.6,15.475,14.5,24.5,21.1,19.2,146,"6",148.666666666667
"1992","Ljubljana",195,30.25,1.1,0.675,0.2,2.7,1.625,0.7,0,0,990,989.5375,989,81.1,75.2625,68.2,-1.1,-2.5625,-3.8,4,2.2625,1.1,110.3,"3",95.8333333333333
"67","Koper",202.9,27.475,2.1,1.225,0.8,2.9,2.1125,1.7,0,0,999.6,998.7625,998.2,93.7,92.225,85.5,-0.4,-1.625,-1.9,10.1,8.3,7,88,"3",72.2
"741","Koper",19,2.375,2.6,1.8375,0.9,6.2,4.4625,2.3,0.1,0.7,1005.1,1004.4,1004,78.3,64.6,59,-2,-2.2125,-2.4,9,8.5875,7.7,81.85,"2",99
"2358","Ljubljana",353.6,68.85,0.9,0.425,0.1,2.2,1.15,0.6,0,0,987.3,987.0125,986.8,92.4,88.45,83.1,14,12,11,16.3,15.05,14,117.15,"9",113.25
"1971","Ljubljana",64,8.375,0.9,0.575,0.3,2,1.425,0.9,0,0,981.5,979.7125,978.8,90.7,85.4375,80.8,-3.4,-4.725,-5.4,3,2.0375,0.9,74.65,"2",59.0333333333333
"93","Koper",382,69.5,3.5,2.3125,1.7,5.2,3.775,2.7,0,0,1017.2,1014.6,1012.5,70.6,66.8625,54.1,0.1,-0.1625,-0.5,16.2,13.5625,11.8,102.3,"4",107.883333333333
"1791","Ljubljana",360,56.875,0.9,0.625,0.3,2.4,1.8125,1.5,0,0,985.2,984.4375,983.9,97.8,95.325,87.2,7.4,5.075,4,13.9,12.8,12.3,88.75,"8",60.1666666666667
"1585","Ljubljana",1,0.125,2.5,1.1125,0.6,6.3,3.1,1.8,0,0.4,985.3,985.1,984.7,93.4,89.925,82,0.4,0.0125,-0.2,9,6.2375,4.9,45.1,"1",42.85
"1066","Koper",96,33.125,2.1,1.4625,0.6,3.4,2.45,1.4,0,0.5,1002.4,1001.8875,1001.6,79.5,73.8125,65,9.6,8.4,7.7,20.8,18.9125,17.4,97.5,"6",110.516666666667
"2252","Ljubljana",217,40.625,1.4,0.6,0.2,3.4,1.55,0.8,0.1625,2.5,967.7,966.6875,966.1,93.8,91.025,84.9,5,3.725,3.1,12.9,11.975,11.6,72.7,"5",68.55
"2021","Ljubljana",15,3.5,3.5,2.1625,1.1,7.8,4.9125,2.4,1.425,11.4,981.2,978.575,977.6,94.2,87.7625,74.5,2.8,2.05,0.5,12.7,10.3,7.2,100.3,"4",136.983333333333
"1738","Ljubljana",537,137.375,0,0,0,1,0.125,0,0,0,985.9,985.275,984.7,87.5,77.4375,62.6,17.7,14.7125,13.9,23.2,19.5125,17.3,137.95,"6",113.45
"480","Koper",378,89.875,2.7,2.05,1.5,5.2,3.35,2.2,0,0,1014.4,1013.025,1012.3,80.3,71.1875,57.4,11,10.0625,9.1,21.8,18.3375,16.6,107,"5",129.25
"2318","Ljubljana",487,113.875,0.8,0.5375,0.1,1.9,1.35,0.7,0,0,985.1,984.7,984.3,88.9,82.5625,67.3,14.6,12.9875,12.2,22.9,19.6875,17.9,127.8,"7",103.716666666667
"835","Koper",455,100,2.3,1.6875,1,3.5,2.925,1.8,0,0,1019.1,1018.2875,1017.9,74.6,65.3125,51,13.5,9.8875,8.8,22.7,17.775,16,137.75,"6",140.45
"1148","Koper",270,44.375,2.3,1.7875,1.1,3.7,3.05,2.3,0,0,1017.5,1016.8,1016.3,70,64.95,57.5,13.1,12.7875,12.6,24.2,21.375,20.4,150.35,"9",142.533333333333
"1352","Ljubljana",334,70.875,1.5,0.7,0.1,3.8,1.9125,0.9,0,0,984,982.5625,981.7,91.8,85.1875,69.8,4.8,3.7,3.2,14.5,12.175,10.9,112.8,"4",113.716666666667
"1607","Ljubljana",7,0.875,1.3,0.675,0.3,2.5,2.1,1.2,0.175,0.7,970,968.275,967.3,89.4,87.0625,85.5,-9,-9.3375,-10.1,-2.5,-2.6,-2.7,56.6,"1",58.5333333333333
"1918","Ljubljana",2,0.25,1.1,0.7375,0.5,2.5,1.95,1.3,0,0,995.1,993.525,992.3,94.8,92.05,88.4,3.8,1.5,-0.3,-1.4,-3.025,-4.4,6.1,"1",50.3166666666667
"678","Koper",3,0.375,1.8,1.375,0.9,3.1,2.3875,1.7,0,0,1022.9,1022.5125,1022.2,84.4,82.4625,79,6.1,4.95,3.3,9.7,8.9125,8.2,40.5,"12",60.4666666666667
"536","Koper",452,98.125,3.2,2.35,0.9,4.5,3.775,2.1,0,0,1010.7,1010.1,1009.7,68.8,63.5,51.7,12.9,10.3125,9.6,24.9,21.125,19.2,114.9,"7",117.066666666667
"665","Koper",4,0.5,3.2,2.4,1.4,7.9,5.7125,4,0,0.4,1011.1,1009.7875,1008.7,64.1,60.525,58.9,0,-0.0625,-0.4,9.3,8.7375,8.3,33.9,"12",39.9833333333333
"953","Koper",16,2.125,1.6,0.975,0.3,2.7,1.825,1,0,0,1022,1020.7,1019.7,89.3,85.7125,81.5,8.2,6.075,-1.2,10.9,10.0125,9.5,70.3,"2",83.3666666666667
"485","Koper",183,54.125,2.5,1.8,1,4.6,3.475,2.5,0.025,4.7,1010.4,1009.9375,1009.5,90,83.3375,75.8,4.8,4.35,3.9,18.1,16.25,15.5,119.65,"5",129.383333333333
"163","Koper",131,34.375,2.1,1.6625,1.1,5.9,3.4125,2.4,0,0,1018.9,1018.225,1017.9,63.5,54.2625,41.5,4.8,2.6625,1.8,18.2,15.5375,13.7,110.1,"6",102.7
"103","Koper",424,85.375,2.8,1.8375,0.8,4.3,3.1125,1.6,0,0,1020.9,1019.05,1017.5,80.2,67.9875,57.8,2.4,1.9125,1.2,15.4,12.75,11,125.55,"4",124.983333333333
"1128","Koper",374,64,2.4,1.5125,1,4.1,2.85,2.2,0,0.4,1020.4,1019.7125,1019.1,76.1,70.575,56.9,17.4,15.75,14.9,25.9,20.325,18.9,158.2,"8",132.033333333333
"666","Koper",0,0,3,2.3125,1.7,9.1,5.925,4,1.5875,12.3,1014.8,1013.675,1012.9,81.5,74.4125,65,0.7,0.3625,0,9.2,8.5125,7.7,35.85,"12",40.4833333333333
"1746","Ljubljana",438.3,116.4,2.4,1.3625,0.9,5.3,3.1125,1.7,0,0.2,984.8,984.425,984.1,81.7,74.7,62.2,12.2,10.525,9.3,22.4,19.3375,17.6,128.1,"6",117.5
"772","Koper",54,7.5,5.7,4.1625,2.8,10.8,8.5125,5.8,1.1375,9.1,1005.7,1003.675,1002.1,83.6,78.15,70.3,1.5,1.25,0.5,15.8,14.75,14.1,89.8,"3",101.1
"1007","Koper",388,74.875,2.4,1.5625,0.8,5.6,3.4625,1.7,0,0,1013.6,1012.9375,1012.4,69.3,61.9125,47.1,2.8,2.4875,2.2,18.9,15.675,14.3,120.9,"4",111.883333333333
"328","Koper",4,0.5,2,1.45,1.1,3.5,2.625,2.3,0,0,1026.5,1025.2875,1024.8,94.6,94.2625,93.7,2.1,1.3875,1,4.6,3.6375,2.6,30.85,"12",29.8666666666667
"2023","Ljubljana",394,82.25,0.7,0.3625,0.1,2.1,1.2625,0.5,0,0,986.9,986.525,986.1,93,87.1125,79.3,1.4,-0.875,-2.3,4.9,2.9625,1.7,98.9,"4",108.4
"1743","Ljubljana",136,35.375,1.2,0.9125,0.5,3,2.2125,1.3,0,0,979.1,978.4875,978.1,90.5,84.7125,76.8,9.7,8.525,8,16.3,14.675,13.5,109.65,"6",116.916666666667
"1736","Ljubljana",509,131,0.9,0.325,0.1,2.6,1.4625,0.9,0,0,986.8,986.65,986.5,89.5,80.65,67.9,15.9,13.5375,12.6,23.5,19.6125,17.5,115.9,"6",116.116666666667
"2135","Ljubljana",4,0.5,1.1,0.725,0.3,2.9,2.1625,1.4,0.0125,0.1,975,972.3125,970.1,99.1,98.675,98,-0.2,-3.425,-5.4,-2.9,-3.2375,-3.5,5.3,"1",62.1166666666667
"2198","Ljubljana",216,34.25,1.1,0.55,0.3,2.4,1.45,0.8,0,0,982.9,982.425,982,84.8,79.3125,71.1,0.3,-0.5375,-1,5.6,3.6875,2.3,111.45,"3",87.6833333333333
"865","Koper",481,105,2.6,1.5625,0.8,3.8,2.6125,1.2,0,0,1022,1021.6375,1021.4,62.6,56.05,45.8,15.1,13.1875,12.5,26.2,21.8125,19.6,152.4,"7",133.7
"2208","Ljubljana",228,38.25,2.9,1.7625,0.3,7.5,4.525,1.2,0,0,983.3,982.6875,982.2,81.9,76.0625,69.7,1.6,1.375,1.3,11.4,10.1,8.7,76.95,"3",84.7166666666667
"807","Koper",98,21.625,2.5,1.825,1.2,5.8,3.2875,2.3,0,0,1017.2,1016.5625,1016,75.5,71.2625,66,3.9,1.1875,0.1,14.1,11.425,10.2,102.55,"4",97.45
"2024","Ljubljana",318,75.625,1.7,0.7625,0.3,3.9,2.25,1,0,0,989.1,987.575,986.5,88.2,78.325,67.9,3.2,2.125,1.7,9.4,6.8625,4.9,104.55,"4",98.6
"797","Koper",412,82.5,2.4,1.725,0.7,4.1,3.15,1.6,0,0,1021,1020.6125,1020.3,73.2,63.2,52.8,1.4,-0.875,-2.3,12.5,7.875,6.3,118.35,"4",103.55
"2397","Ljubljana",19,3,0.9,0.4,0,3.2,1.8625,0.5,0.0375,0.3,987,986.175,985.7,86.3,82.9375,78.8,-1.7,-1.925,-2.2,8.2,6.975,6.3,37.85,"10",50.3666666666667
"1686","Ljubljana",175,33.25,3.2,1.4375,0.2,6.7,3.275,1,0,0,973.3,972.7875,972.4,57.8,49.35,42.3,3.2,1.8125,1.2,13,12.3375,11.4,98.1,"4",84.1833333333333
"413","Koper",159,21.125,3.3,2.025,1,6.5,4.4875,2.2,0,0,1030.5,1030.1,1029.8,53.1,45.725,34.1,0.5,-0.125,-1.2,13.3,11.5,10.9,113.2,"3",85.6833333333333
"867","Koper",460,100,2.2,1.3625,0.6,3.5,2.4375,1.6,0,0,1023.6,1023,1022.6,71,66.3,56.5,16,13.9125,13.1,28.1,24.9,23.5,172.4,"7",157.05
"1755","Ljubljana",493,110.25,1.3,0.825,0.3,3,2.1,1.3,0,0,976,975.1875,974.8,95.8,90.1875,77.3,10.8,9.375,8.6,18.7,15.9,14.4,87.1,"7",73.2166666666667
"1331","Ljubljana",187,31.25,2.4,1.575,1,5.4,3.55,2.2,0,0.3,980.9,980.5,980.3,72.2,66.125,59.6,-3.9,-4.6,-6.1,2.9,1.1125,-0.3,92.5,"3",97.15
"1600","Ljubljana",4,0.5,1.9,0.875,0.2,4.9,2.7875,1.7,0.95,3.4,966.6,966.0625,965.6,97.7,95.225,93.8,0.5,0.0625,-0.1,8.6,7.7375,7.3,53.85,"1",42.3333333333333
"677","Koper",4,0.5,2.1,1.6875,1,3.4,2.7,1.6,0,0,1018.4,1015.6875,1014,89.4,87,83.2,-0.7,-1.2875,-2.2,9.3,7.7875,6.3,47.75,"12",55.9
"1489","Ljubljana",77.9,12.8375,6,2.2,0.6,12.5,4.925,1.9,3.0625,19.5,981.7,979.7875,977.9,96.5,93.475,90.7,7.7,5,3.3,14.8,12.75,12.2,64.85,"9",115.883333333333
"2315","Ljubljana",256,59.125,1.3,0.6875,0.3,3,1.975,1.5,0,0,983.7,983.525,983.2,86,81.5875,75.2,9,8.0375,7.5,16.9,14.575,13.7,99.8,"7",73.3833333333333
"915","Koper",0,0,6.6,5.675,4.2,11.6,10.0625,7.9,0,0,1004.3,1002.5,1000.7,72.2,69.325,66.8,1.4,1.3375,1.2,15.2,15.025,14.7,81.4,"1",46.4833333333333
"1580","Ljubljana",0,0,1.1,0.725,0.2,2.5,1.85,1.3,0.075,0.5,993.1,991.8125,990.8,96.7,93.5625,91.6,-3.5,-4,-4.3,4.1,3.9375,3.7,56.9,"12",34.2833333333333
"659","Koper",7,0.875,1.6,1.225,0.8,2.9,2.2875,1.4,0,0.1,1016.6,1015.6875,1014.9,74.8,67.875,60.1,1.8,1.0125,-0.4,9.6,9.35,9.1,34.2,"11",45.1
"1359","Ljubljana",367,70.25,3.9,2.8625,1.6,8.2,6.6125,4.6,0,0,975.9,974.1625,973.4,79.1,69.6125,53.7,5.3,4.925,4,17.3,15.725,14.7,112.75,"4",125.1
"2418","Ljubljana",81,10.75,1,0.6625,0.3,2.1,1.5125,0.8,0,0,993.8,992.875,992.4,89.1,84.3625,76.5,0.8,0.05,-0.5,8.5,7.875,6.6,66.65,"10",52.9166666666667
"1036","Koper",258,47.75,2.2,1.7875,1.3,4.6,4.0875,2.2,0.65,3.2,1010.1,1009.15,1008.7,86.2,76.2875,59,1.9,1.2625,0.6,15.4,13.725,13,125.95,"5",106.45
"1529","Ljubljana",24,3.75,1.7,1.375,0.9,4,3.525,2.7,0.075,0.1,988.1,987.3375,987,96.4,94.0625,89.8,7.4,7.1625,7,15.6,14.7625,14.2,57.5,"10",76.2333333333333
"914","Koper",0.9,0.1125,4.3,2.7625,1.5,7.8,5.05,3.4,2.0125,10.6,1004.1,1003.225,1002.7,97.5,95.1875,91.3,2.9,1.5375,0.6,13.1,10.5125,9.6,70.5,"1",44.6333333333333
"2339","Ljubljana",291,56.625,0.9,0.4,0.1,2,1.2625,0.6,0,0,991,990.2375,989.6,94.9,90.4375,81.5,6.3,4.4625,3.5,12.2,10.4125,9.1,103.3,"8",93.5333333333333
"1735","Ljubljana",521,132.875,0.7,0.3875,0,2.6,1.4375,0.6,0,0,986.9,985.95,985.2,88.5,79.65,64.3,16,13.9125,13.2,21.6,17.7,15.4,106.05,"6",115.116666666667
"2236","Ljubljana",192,43.375,2.7,1.4,0.8,9.6,4.0125,2.2,0,0,970.6,969.775,969.2,93.4,87.35,63.2,-0.3,-0.725,-1.1,11.9,7.625,6.7,78.05,"4",70.9
"147","Koper",488,108.25,2,1.7125,0.9,3.4,2.8875,1.9,0,0.9,1012.9,1012.1375,1011.8,75.1,67.025,52.5,9.3,8.55,8.1,23.6,18.2625,16.1,135.5,"6",120.65
"157","Koper",500,109.5,2.2,1.4875,0.5,4,2.6875,1,0,0,1016.1,1015.95,1015.8,80.1,74.7,61.6,18.6,16.1625,14.8,27.9,24.65,23,152.4,"6",152.05
"923","Koper",5,0.625,2.3,1.9625,1.5,3.7,3.1375,2.6,0,0,1018.3,1017.45,1016.9,71.2,66.5875,63.2,-10.1,-12.1625,-13.7,-2.4,-2.625,-3.1,68.15,"1",65.2166666666667
"1948","Ljubljana",11,1.375,0.9,0.45,0.2,1.8,1.275,0.8,0,0.6,969.8,968.975,968.5,96.5,95.375,94.5,-6.5,-6.775,-7.6,-0.6,-0.75,-1.1,57.55,"2",42.5333333333333
"365","Koper",0,0,2.3,1.7625,0.9,4.6,3.2625,2,0.475,2.2,1000.8,1000.4125,1000.1,92.2,86.025,79.9,0.5,0.0625,-0.1,12.4,12.1875,11.7,74.65,"1",86.2833333333333
"48","Koper",12,1.625,2.1,1.5875,0.9,3,2.4625,1.7,0,0,1013.4,1013.075,1012.9,66.4,64.3125,62.8,-6.1,-7.0875,-8,4.6,3.8875,3.3,84.3,"2",91.6166666666667
"1491","Ljubljana",272,45.25,1.3,0.8375,0.6,2.8,2.2875,1.7,0,0,984.1,982.95,982.2,96,93.025,84.3,4.1,3.35,2.8,12.1,11.0375,10.3,59.8,"9",84.15
"991","Koper",279,47.125,4.5,3.025,0.9,6.7,5.2125,2.6,0,0,1018.3,1017.9375,1017.6,77.2,73.0125,67,2.5,2.275,1.8,16.2,14.9125,14.1,102.3,"3",102.983333333333
"2364","Ljubljana",223,37.375,1.5,0.9125,0.5,3.6,2.3625,1.4,0,0,988.6,987.675,987,83,75.7875,70.8,11,9.7375,9,17.1,15.5125,14.4,93,"9",93.3
"721","Koper",10,1.25,2.5,1.95,1.2,3.8,2.95,1.7,0,0,1003.5,1003.1875,1003.1,82,80.1625,78.9,-8.3,-9.075,-9.4,1.8,1.3125,0.7,62.85,"2",73.0666666666667
"541","Koper",40,5.625,1.7,1.4,0.8,6.8,3.375,2,2.725,21.3,1006.5,1003.4,1002.3,92.5,90.2875,87.4,10.8,10.0375,9.3,20.8,20.3,19.9,100.75,"7",112.916666666667
"408","Koper",72,9.375,2.8,1.65,1.1,6.9,3.825,2,0,0,995.5,994.8125,994.1,83.2,72.4375,59.5,-3.4,-4.2,-4.8,10.1,8.9625,7.5,75.4,"3",82.4
"620","Koper",82,11.625,1.3,1.1125,1,2.7,2.2125,1.9,0,0,1021.9,1020.0875,1018.7,88.3,84.9125,81.5,7.9,7.5375,7.1,20.5,19.8625,19,78.2,"10",76.5166666666667
"1210","Koper",13,1.625,7.2,6.0375,3.7,13.7,11.45,7.9,0.2875,2.3,1000.9,999.7,998.8,81.1,76.875,73.8,6.1,5.4125,4,18.4,17.7125,17,78.2,"11",69.9166666666667
"1703","Ljubljana",465,107.625,0.9,0.4375,0.1,2.5,1.4,0.7,0,0,985,984.45,984,88.5,79.2375,62.9,6,3.8625,3.1,11.6,7.5875,5.6,121.7,"5",101.65
"1826","Ljubljana",89,16.625,1.4,0.8625,0.3,4.4,2.375,1.3,0.2875,0,976.8,976.2,975.7,97.7,94.975,92.9,8.4,7.7375,7.3,17.4,16.1625,15.2,63.15,"9",80.3333333333333
"1812","Ljubljana",104,20.375,1.1,0.475,0,2.1,1.3125,0.5,0,0,983.4,982.45,982,99,97.4125,95.9,10.4,8.6375,8.1,14,13.675,13.4,94.9,"9",76.7
"1444","Ljubljana",452,107.25,1,0.6625,0.3,2,1.65,1.2,0,0,981.4,980.975,980.6,82.6,74.9125,61.9,15.9,13.925,13.3,22.1,18.5625,16.6,137.8,"7",118.6
"409","Koper",86,11.25,3.5,2.5625,1.6,9.9,7.1625,6.3,0,0,1007.7,1005.1,1003.7,58.1,56.5875,53.3,-2.3,-2.5875,-2.8,12.2,11.575,11.3,77.9,"3",76.7833333333333
"1431","Ljubljana",453,113.75,1.5,0.7,0.3,2.7,1.75,1,0,0,982.8,982.2625,981.9,91.7,83.15,69.2,13.6,11.0875,10.2,22.8,19.3875,17.2,114.95,"7",109.766666666667
"1647","Ljubljana",140,20.625,1.3,0.6625,0.2,2.5,1.825,1.2,0,0,989.3,988.5875,988.2,85.2,77.9125,69.4,-1.6,-2.5625,-3.7,5,3.475,2,93.25,"3",87.35
"1860","Ljubljana",19,2.5,0.9,0.6125,0.3,2.4,1.6625,1.2,0,7,973.1,971.9875,971.2,90.8,88.85,84.9,4.9,4.6875,4.4,11.8,10.825,10.2,71.9,"11",58.4833333333333
"168","Koper",469,102.25,2.6,1.9375,1.1,3.7,3.1125,2.2,0,0,1016.5,1015.625,1015,65.2,57.825,45.1,13.1,10.725,9.9,25.5,19.4,17.3,129.55,"7",124.116666666667
"569","Koper",104,20.375,4,2.9875,1.9,9.4,7.3,4.4,0.3375,1.5,1016.3,1015.4375,1014.3,72.8,58.3625,43.7,7.8,6.4375,4.9,21.3,19.825,18.8,84.05,"8",100.466666666667
"2313","Ljubljana",158,44.875,2.3,0.95,0.4,5.7,3,1.3,0,0,984.5,983.075,982.1,79.6,65.3875,55.1,6.1,5.3,4.6,16.4,15.6,14.6,71.6,"7",109.85
"491","Koper",518,114,2.8,1.8125,1.1,4,2.8375,1.6,0,0,1014.8,1014.15,1013.7,77.4,68.825,52.6,8.6,6.075,5.3,19.7,15.3625,12.9,135.25,"6",109.15
"2348","Ljubljana",128.8,28.0125,1.3,0.68,0.1,5,2.3,0.6,3.15,26.2,980.6,980.48,980.2,93.8,87.34,83.5,13.4,12.4625,11.8,21.4,20.74,19.4,115.55,"8",112.216666666667
"633","Koper",87,11.375,2.8,2.275,1.9,4.3,3.425,3,0,0,1025.1,1024.5,1024.1,79.5,76.4625,70.9,7.8,6.5375,5.8,10.5,9.3125,8.5,74.25,"11",78.9
"1616","Ljubljana",6,0.75,0.5,0.2875,0,2.5,1.4375,0.9,0.025,1.9,980.3,978.6875,977.7,98,97.9125,97.7,-2.6,-2.8625,-3.1,0.9,0.3875,0.2,68.6,"2",34.35
"362","Koper",1,0.125,3.8,1.5375,0.3,7.7,3.3875,1,0.2,1.7,1014,1012.85,1011.5,94.4,88.6125,76.9,-1.3,-1.7875,-2.4,12.7,9.9125,8.4,84.35,"1",54.7333333333333
"2166","Ljubljana",10,1.25,1.9,1.25,0.6,5.2,3.425,2,0.975,6.9,991.7,989.375,988,96.9,94.2875,92.7,-4.4,-4.475,-4.6,2.4,1.725,1.2,43.6,"2",61.6666666666667
